column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
85	width	C. elegans L1	C. elegans L3	20	20	0	5.72e-08	1.44e-07	****
85	width	C. elegans L1	C. elegans L4	20	20	0	6.21e-08	1.44e-07	****
85	width	C. elegans L1	C. inopinata Adult	20	20	0	6.26e-08	1.44e-07	****
85	width	C. elegans L1	C. inopinata Dauer	20	20	0	6.21e-08	1.44e-07	****
85	width	C. elegans L1	C. inopinata L1	20	20	105	0.009	0.01	*
85	width	C. elegans L1	C. inopinata L2	20	20	7	1.7e-07	2.97e-07	****
85	width	C. elegans L1	C. inopinata L3	20	20	0	6.18e-08	1.44e-07	****
85	width	C. elegans L1	C. inopinata L4	20	20	0	6.1e-08	1.44e-07	****
85	width	C. elegans L1	C. tropicalis Dauer	20	20	29	3.07e-06	4.3e-06	****
85	width	C. elegans L2	C. elegans L3	20	20	0	5.73e-08	1.44e-07	****
85	width	C. elegans L2	C. elegans L4	20	20	0	6.21e-08	1.44e-07	****
85	width	C. elegans L2	C. inopinata Adult	20	20	0	6.27e-08	1.44e-07	****
85	width	C. elegans L2	C. inopinata Dauer	20	20	83	0.002	0.002	**
85	width	C. elegans L2	C. inopinata L1	20	20	399.5	6.22e-08	1.44e-07	****
85	width	C. elegans L2	C. inopinata L2	20	20	257	0.124	0.13	ns
85	width	C. elegans L2	C. inopinata L3	20	20	16.5	6.76e-07	1.01e-06	****
85	width	C. elegans L2	C. inopinata L4	20	20	0	6.11e-08	1.44e-07	****
85	width	C. elegans L2	C. tropicalis Dauer	20	20	374	2.24e-06	3.29e-06	****
85	width	C. elegans L3	C. elegans L4	20	20	2.5	8.82e-08	1.74e-07	****
85	width	C. elegans L3	C. inopinata Adult	20	20	0	6.11e-08	1.44e-07	****
85	width	C. elegans L3	C. inopinata Dauer	20	20	328.5	0.000476	0.000578	***
85	width	C. elegans L3	C. inopinata L1	20	20	400	5.62e-08	1.44e-07	****
85	width	C. elegans L3	C. inopinata L2	20	20	363.5	9.55e-06	1.3e-05	****
85	width	C. elegans L3	C. inopinata L3	20	20	131.5	0.064	0.068	ns
85	width	C. elegans L3	C. inopinata L4	20	20	1	6.93e-08	1.47e-07	****
85	width	C. elegans L3	C. tropicalis Dauer	20	20	400	5.38e-08	1.44e-07	****
85	width	C. elegans L4	C. inopinata Adult	20	20	6.5	1.74e-07	2.99e-07	****
85	width	C. elegans L4	C. inopinata Dauer	20	20	390	2.86e-07	4.57e-07	****
85	width	C. elegans L4	C. inopinata L1	20	20	400	6.1e-08	1.44e-07	****
85	width	C. elegans L4	C. inopinata L2	20	20	400	6.56e-08	1.44e-07	****
85	width	C. elegans L4	C. inopinata L3	20	20	384.5	6.15e-07	9.33e-07	****
85	width	C. elegans L4	C. inopinata L4	20	20	156.5	0.242	0.247	ns
85	width	C. elegans L4	C. tropicalis Dauer	20	20	400	5.84e-08	1.44e-07	****
85	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.63e-08	1.44e-07	****
85	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.15e-08	1.44e-07	****
85	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.62e-08	1.44e-07	****
85	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.6e-08	1.44e-07	****
85	width	C. inopinata Adult	C. inopinata L4	20	20	392.5	1.97e-07	3.29e-07	****
85	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	5.89e-08	1.44e-07	****
85	width	C. inopinata Dauer	C. inopinata L1	20	20	398	8.23e-08	1.68e-07	****
85	width	C. inopinata Dauer	C. inopinata L2	20	20	309.5	0.003	0.004	**
85	width	C. inopinata Dauer	C. inopinata L3	20	20	61.5	0.000182	0.00023	***
85	width	C. inopinata Dauer	C. inopinata L4	20	20	6	1.58e-07	2.82e-07	****
85	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	387.5	3.66e-07	5.74e-07	****
85	width	C. inopinata L1	C. inopinata L2	20	20	29.5	3.67e-06	5.06e-06	****
85	width	C. inopinata L1	C. inopinata L3	20	20	0	6.07e-08	1.44e-07	****
85	width	C. inopinata L1	C. inopinata L4	20	20	0	6e-08	1.44e-07	****
85	width	C. inopinata L1	C. tropicalis Dauer	20	20	76	0.000686	0.000821	***
85	width	C. inopinata L2	C. inopinata L3	20	20	26	2.6e-06	3.76e-06	****
85	width	C. inopinata L2	C. inopinata L4	20	20	0	6.45e-08	1.44e-07	****
85	width	C. inopinata L2	C. tropicalis Dauer	20	20	292.5	0.012	0.013	*
85	width	C. inopinata L3	C. inopinata L4	20	20	9	2.41e-07	3.92e-07	****
85	width	C. inopinata L3	C. tropicalis Dauer	20	20	397	9.16e-08	1.77e-07	****
85	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	5.74e-08	1.44e-07	****
86	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.3e-08	1.4e-07	****
86	width	C. briggsae Dauer	C. elegans Dauer	20	20	155.5	0.23	0.241	ns
86	width	C. briggsae Dauer	C. elegans L1	20	20	239	0.292	0.302	ns
86	width	C. briggsae Dauer	C. elegans L2	20	20	16.5	6.55e-07	1.01e-06	****
86	width	C. briggsae Dauer	C. elegans L3	20	20	0	5.89e-08	1.4e-07	****
86	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.28e-08	1.4e-07	****
86	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.31e-08	1.4e-07	****
86	width	C. briggsae Dauer	C. inopinata Dauer	20	20	4	1.13e-07	2.02e-07	****
86	width	C. briggsae Dauer	C. inopinata L1	20	20	177.5	0.547	0.547	ns
86	width	C. briggsae Dauer	C. inopinata L2	20	20	34.5	7.34e-06	9.54e-06	****
86	width	C. briggsae Dauer	C. inopinata L3	20	20	1	7.23e-08	1.43e-07	****
86	width	C. briggsae Dauer	C. inopinata L4	20	20	0	5.95e-08	1.4e-07	****
86	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	108.5	0.013	0.015	*
86	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.55e-08	1.4e-07	****
86	width	C. elegans Adult	C. elegans L1	20	20	400	5.98e-08	1.4e-07	****
86	width	C. elegans Adult	C. elegans L2	20	20	400	6.42e-08	1.4e-07	****
86	width	C. elegans Adult	C. elegans L3	20	20	400	6.29e-08	1.4e-07	****
86	width	C. elegans Adult	C. elegans L4	20	20	379.5	1.26e-06	1.91e-06	****
86	width	C. elegans Adult	C. inopinata Adult	20	20	152.5	0.203	0.217	ns
86	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.64e-08	1.4e-07	****
86	width	C. elegans Adult	C. inopinata L1	20	20	400	6.17e-08	1.4e-07	****
86	width	C. elegans Adult	C. inopinata L2	20	20	400	6.65e-08	1.4e-07	****
86	width	C. elegans Adult	C. inopinata L3	20	20	400	6.63e-08	1.4e-07	****
86	width	C. elegans Adult	C. inopinata L4	20	20	372.5	3.02e-06	4.1e-06	****
86	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.05e-08	1.4e-07	****
86	width	C. elegans Dauer	C. elegans L1	20	20	283	0.024	0.027	*
86	width	C. elegans Dauer	C. elegans L2	20	20	23.5	1.76e-06	2.63e-06	****
86	width	C. elegans Dauer	C. elegans L3	20	20	0	6.13e-08	1.4e-07	****
86	width	C. elegans Dauer	C. elegans L4	20	20	0	6.52e-08	1.4e-07	****
86	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.56e-08	1.4e-07	****
86	width	C. elegans Dauer	C. inopinata Dauer	20	20	1.5	8.05e-08	1.56e-07	****
86	width	C. elegans Dauer	C. inopinata L1	20	20	227.5	0.459	0.464	ns
86	width	C. elegans Dauer	C. inopinata L2	20	20	53.5	7.24e-05	9.28e-05	****
86	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.46e-08	1.4e-07	****
86	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.18e-08	1.4e-07	****
86	width	C. elegans Dauer	C. tropicalis Dauer	20	20	149.5	0.169	0.183	ns
86	width	C. elegans L1	C. elegans L2	20	20	7	1.63e-07	2.8e-07	****
86	width	C. elegans L1	C. elegans L3	20	20	0	5.59e-08	1.4e-07	****
86	width	C. elegans L1	C. elegans L4	20	20	0	5.95e-08	1.4e-07	****
86	width	C. elegans L1	C. inopinata Adult	20	20	0	5.99e-08	1.4e-07	****
86	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	6.37e-08	1.4e-07	****
86	width	C. elegans L1	C. inopinata L1	20	20	115	0.019	0.022	*
86	width	C. elegans L1	C. inopinata L2	20	20	16	6.08e-07	9.54e-07	****
86	width	C. elegans L1	C. inopinata L3	20	20	0	5.89e-08	1.4e-07	****
86	width	C. elegans L1	C. inopinata L4	20	20	0	5.64e-08	1.4e-07	****
86	width	C. elegans L1	C. tropicalis Dauer	20	20	65	0.000206	0.000257	***
86	width	C. elegans L2	C. elegans L3	20	20	3	9.17e-08	1.7e-07	****
86	width	C. elegans L2	C. elegans L4	20	20	0	6.39e-08	1.4e-07	****
86	width	C. elegans L2	C. inopinata Adult	20	20	0	6.43e-08	1.4e-07	****
86	width	C. elegans L2	C. inopinata Dauer	20	20	70	0.000426	0.000517	***
86	width	C. elegans L2	C. inopinata L1	20	20	393.5	1.53e-07	2.68e-07	****
86	width	C. elegans L2	C. inopinata L2	20	20	232.5	0.384	0.393	ns
86	width	C. elegans L2	C. inopinata L3	20	20	14.5	5.25e-07	8.38e-07	****
86	width	C. elegans L2	C. inopinata L4	20	20	0	6.06e-08	1.4e-07	****
86	width	C. elegans L2	C. tropicalis Dauer	20	20	333	0.000301	0.00037	***
86	width	C. elegans L3	C. elegans L4	20	20	2.5	9.11e-08	1.7e-07	****
86	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.78e-08	1.4e-07	****
86	width	C. elegans L3	C. inopinata Dauer	20	20	329.5	0.000454	0.000544	***
86	width	C. elegans L3	C. inopinata L1	20	20	400	5.77e-08	1.4e-07	****
86	width	C. elegans L3	C. inopinata L2	20	20	367	6.26e-06	8.26e-06	****
86	width	C. elegans L3	C. inopinata L3	20	20	129.5	0.056	0.062	ns
86	width	C. elegans L3	C. inopinata L4	20	20	1	6.9e-08	1.4e-07	****
86	width	C. elegans L3	C. tropicalis Dauer	20	20	390.5	2.31e-07	3.82e-07	****
86	width	C. elegans L4	C. inopinata Adult	20	20	25	2.33e-06	3.21e-06	****
86	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.62e-08	1.4e-07	****
86	width	C. elegans L4	C. inopinata L1	20	20	400	6.14e-08	1.4e-07	****
86	width	C. elegans L4	C. inopinata L2	20	20	400	6.63e-08	1.4e-07	****
86	width	C. elegans L4	C. inopinata L3	20	20	376.5	1.83e-06	2.69e-06	****
86	width	C. elegans L4	C. inopinata L4	20	20	153.5	0.211	0.223	ns
86	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.02e-08	1.4e-07	****
86	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.65e-08	1.4e-07	****
86	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.18e-08	1.4e-07	****
86	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.66e-08	1.4e-07	****
86	width	C. inopinata Adult	C. inopinata L3	20	20	396.5	1.12e-07	2.02e-07	****
86	width	C. inopinata Adult	C. inopinata L4	20	20	375	2.23e-06	3.17e-06	****
86	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.06e-08	1.4e-07	****
86	width	C. inopinata Dauer	C. inopinata L1	20	20	400	6.1e-08	1.4e-07	****
86	width	C. inopinata Dauer	C. inopinata L2	20	20	316	0.002	0.002	**
86	width	C. inopinata Dauer	C. inopinata L3	20	20	55	9.01e-05	0.000114	***
86	width	C. inopinata Dauer	C. inopinata L4	20	20	0	6.27e-08	1.4e-07	****
86	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	371.5	3.35e-06	4.48e-06	****
86	width	C. inopinata L1	C. inopinata L2	20	20	25.5	2.19e-06	3.16e-06	****
86	width	C. inopinata L1	C. inopinata L3	20	20	0	6.08e-08	1.4e-07	****
86	width	C. inopinata L1	C. inopinata L4	20	20	0	5.82e-08	1.4e-07	****
86	width	C. inopinata L1	C. tropicalis Dauer	20	20	119.5	0.027	0.03	*
86	width	C. inopinata L2	C. inopinata L3	20	20	25	2.28e-06	3.19e-06	****
86	width	C. inopinata L2	C. inopinata L4	20	20	0	6.28e-08	1.4e-07	****
86	width	C. inopinata L2	C. tropicalis Dauer	20	20	304	0.005	0.005	**
86	width	C. inopinata L3	C. inopinata L4	20	20	11.5	3.35e-07	5.44e-07	****
86	width	C. inopinata L3	C. tropicalis Dauer	20	20	392.5	1.81e-07	3.05e-07	****
86	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	5.7e-08	1.4e-07	****
87	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.13e-08	1.5e-07	****
87	width	C. briggsae Dauer	C. elegans Dauer	20	20	211	0.773	0.79	ns
87	width	C. briggsae Dauer	C. elegans L1	20	20	287.5	0.017	0.019	*
87	width	C. briggsae Dauer	C. elegans L2	20	20	43	1.98e-05	2.69e-05	****
87	width	C. briggsae Dauer	C. elegans L3	20	20	0	5.84e-08	1.5e-07	****
87	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.07e-08	1.5e-07	****
87	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.21e-08	1.5e-07	****
87	width	C. briggsae Dauer	C. inopinata Dauer	20	20	16.5	6.63e-07	1.04e-06	****
87	width	C. briggsae Dauer	C. inopinata L1	20	20	257.5	0.117	0.127	ns
87	width	C. briggsae Dauer	C. inopinata L2	20	20	88	0.002	0.003	**
87	width	C. briggsae Dauer	C. inopinata L3	20	20	1	6.98e-08	1.5e-07	****
87	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.12e-08	1.5e-07	****
87	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	196.5	0.935	0.935	ns
87	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.48e-08	1.5e-07	****
87	width	C. elegans Adult	C. elegans L1	20	20	400	6.02e-08	1.5e-07	****
87	width	C. elegans Adult	C. elegans L2	20	20	400	6e-08	1.5e-07	****
87	width	C. elegans Adult	C. elegans L3	20	20	400	6.28e-08	1.5e-07	****
87	width	C. elegans Adult	C. elegans L4	20	20	318.5	0.001	0.002	**
87	width	C. elegans Adult	C. inopinata Adult	20	20	108.5	0.014	0.016	*
87	width	C. elegans Adult	C. inopinata Dauer	20	20	398	8.8e-08	1.63e-07	****
87	width	C. elegans Adult	C. inopinata L1	20	20	400	6.11e-08	1.5e-07	****
87	width	C. elegans Adult	C. inopinata L2	20	20	400	6.54e-08	1.5e-07	****
87	width	C. elegans Adult	C. inopinata L3	20	20	394	1.57e-07	2.65e-07	****
87	width	C. elegans Adult	C. inopinata L4	20	20	333	0.000329	0.000428	***
87	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.22e-08	1.5e-07	****
87	width	C. elegans Dauer	C. elegans L1	20	20	266	0.073	0.08	ns
87	width	C. elegans Dauer	C. elegans L2	20	20	56.5	9.81e-05	0.000131	***
87	width	C. elegans Dauer	C. elegans L3	20	20	0	6.17e-08	1.5e-07	****
87	width	C. elegans Dauer	C. elegans L4	20	20	0	6.42e-08	1.5e-07	****
87	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.56e-08	1.5e-07	****
87	width	C. elegans Dauer	C. inopinata Dauer	20	20	19	9.87e-07	1.5e-06	****
87	width	C. elegans Dauer	C. inopinata L1	20	20	237.5	0.311	0.325	ns
87	width	C. elegans Dauer	C. inopinata L2	20	20	90	0.003	0.003	**
87	width	C. elegans Dauer	C. inopinata L3	20	20	1	7.37e-08	1.52e-07	****
87	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.47e-08	1.5e-07	****
87	width	C. elegans Dauer	C. tropicalis Dauer	20	20	191	0.817	0.826	ns
87	width	C. elegans L1	C. elegans L2	20	20	4	1e-07	1.82e-07	****
87	width	C. elegans L1	C. elegans L3	20	20	0	5.74e-08	1.5e-07	****
87	width	C. elegans L1	C. elegans L4	20	20	0	5.97e-08	1.5e-07	****
87	width	C. elegans L1	C. inopinata Adult	20	20	0	6.1e-08	1.5e-07	****
87	width	C. elegans L1	C. inopinata Dauer	20	20	1	6.9e-08	1.5e-07	****
87	width	C. elegans L1	C. inopinata L1	20	20	145	0.131	0.14	ns
87	width	C. elegans L1	C. inopinata L2	20	20	19.5	9.89e-07	1.5e-06	****
87	width	C. elegans L1	C. inopinata L3	20	20	0	5.89e-08	1.5e-07	****
87	width	C. elegans L1	C. inopinata L4	20	20	0	6.01e-08	1.5e-07	****
87	width	C. elegans L1	C. tropicalis Dauer	20	20	105.5	0.01	0.012	*
87	width	C. elegans L2	C. elegans L3	20	20	0	5.71e-08	1.5e-07	****
87	width	C. elegans L2	C. elegans L4	20	20	0	5.95e-08	1.5e-07	****
87	width	C. elegans L2	C. inopinata Adult	20	20	0	6.07e-08	1.5e-07	****
87	width	C. elegans L2	C. inopinata Dauer	20	20	73.5	0.000586	0.000751	***
87	width	C. elegans L2	C. inopinata L1	20	20	395	1.17e-07	2.05e-07	****
87	width	C. elegans L2	C. inopinata L2	20	20	243.5	0.241	0.255	ns
87	width	C. elegans L2	C. inopinata L3	20	20	2.5	8.55e-08	1.62e-07	****
87	width	C. elegans L2	C. inopinata L4	20	20	0	5.99e-08	1.5e-07	****
87	width	C. elegans L2	C. tropicalis Dauer	20	20	360.5	1.31e-05	1.81e-05	****
87	width	C. elegans L3	C. elegans L4	20	20	0	6.22e-08	1.5e-07	****
87	width	C. elegans L3	C. inopinata Adult	20	20	0	6.36e-08	1.5e-07	****
87	width	C. elegans L3	C. inopinata Dauer	20	20	326	0.000647	0.000818	***
87	width	C. elegans L3	C. inopinata L1	20	20	400	5.82e-08	1.5e-07	****
87	width	C. elegans L3	C. inopinata L2	20	20	370.5	3.99e-06	5.59e-06	****
87	width	C. elegans L3	C. inopinata L3	20	20	111.5	0.016	0.018	*
87	width	C. elegans L3	C. inopinata L4	20	20	2	8.44e-08	1.62e-07	****
87	width	C. elegans L3	C. tropicalis Dauer	20	20	400	5.93e-08	1.5e-07	****
87	width	C. elegans L4	C. inopinata Adult	20	20	27	3.01e-06	4.35e-06	****
87	width	C. elegans L4	C. inopinata Dauer	20	20	396	1.16e-07	2.05e-07	****
87	width	C. elegans L4	C. inopinata L1	20	20	400	6.06e-08	1.5e-07	****
87	width	C. elegans L4	C. inopinata L2	20	20	400	6.49e-08	1.5e-07	****
87	width	C. elegans L4	C. inopinata L3	20	20	389.5	2.98e-07	4.93e-07	****
87	width	C. elegans L4	C. inopinata L4	20	20	229.5	0.43	0.445	ns
87	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.17e-08	1.5e-07	****
87	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.6e-08	1.5e-07	****
87	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.19e-08	1.5e-07	****
87	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.63e-08	1.5e-07	****
87	width	C. inopinata Adult	C. inopinata L3	20	20	398.5	8.18e-08	1.62e-07	****
87	width	C. inopinata Adult	C. inopinata L4	20	20	378.5	1.45e-06	2.13e-06	****
87	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.3e-08	1.5e-07	****
87	width	C. inopinata Dauer	C. inopinata L1	20	20	400	6.04e-08	1.5e-07	****
87	width	C. inopinata Dauer	C. inopinata L2	20	20	317.5	0.001	0.002	**
87	width	C. inopinata Dauer	C. inopinata L3	20	20	61.5	0.000181	0.000239	***
87	width	C. inopinata Dauer	C. inopinata L4	20	20	5	1.37e-07	2.35e-07	****
87	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	385	5.48e-07	8.75e-07	****
87	width	C. inopinata L1	C. inopinata L2	20	20	30	3.9e-06	5.55e-06	****
87	width	C. inopinata L1	C. inopinata L3	20	20	0	5.98e-08	1.5e-07	****
87	width	C. inopinata L1	C. inopinata L4	20	20	0	6.1e-08	1.5e-07	****
87	width	C. inopinata L1	C. tropicalis Dauer	20	20	130	0.056	0.063	ns
87	width	C. inopinata L2	C. inopinata L3	20	20	21	1.3e-06	1.94e-06	****
87	width	C. inopinata L2	C. inopinata L4	20	20	1	7.59e-08	1.53e-07	****
87	width	C. inopinata L2	C. tropicalis Dauer	20	20	310	0.003	0.003	**
87	width	C. inopinata L3	C. inopinata L4	20	20	13	4.3e-07	6.99e-07	****
87	width	C. inopinata L3	C. tropicalis Dauer	20	20	399	7.09e-08	1.5e-07	****
87	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.21e-08	1.5e-07	****
88	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.43e-08	1.37e-07	****
88	width	C. briggsae Dauer	C. elegans Dauer	20	20	157	0.246	0.254	ns
88	width	C. briggsae Dauer	C. elegans L1	20	20	289.5	0.015	0.017	*
88	width	C. briggsae Dauer	C. elegans L2	20	20	21	1.27e-06	1.93e-06	****
88	width	C. briggsae Dauer	C. elegans L3	20	20	0	5.87e-08	1.37e-07	****
88	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.42e-08	1.37e-07	****
88	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.48e-08	1.37e-07	****
88	width	C. briggsae Dauer	C. inopinata Dauer	20	20	2.5	9.24e-08	1.72e-07	****
88	width	C. briggsae Dauer	C. inopinata L1	20	20	220	0.592	0.592	ns
88	width	C. briggsae Dauer	C. inopinata L2	20	20	53.5	7.29e-05	9.34e-05	****
88	width	C. briggsae Dauer	C. inopinata L3	20	20	0	6.46e-08	1.37e-07	****
88	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.3e-08	1.37e-07	****
88	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	114.5	0.021	0.023	*
88	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.51e-08	1.37e-07	****
88	width	C. elegans Adult	C. elegans L1	20	20	400	5.98e-08	1.37e-07	****
88	width	C. elegans Adult	C. elegans L2	20	20	400	6.44e-08	1.37e-07	****
88	width	C. elegans Adult	C. elegans L3	20	20	400	6.01e-08	1.37e-07	****
88	width	C. elegans Adult	C. elegans L4	20	20	378	1.52e-06	2.27e-06	****
88	width	C. elegans Adult	C. inopinata Adult	20	20	145	0.14	0.148	ns
88	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.5e-08	1.37e-07	****
88	width	C. elegans Adult	C. inopinata L1	20	20	400	6.11e-08	1.37e-07	****
88	width	C. elegans Adult	C. inopinata L2	20	20	400	6.57e-08	1.37e-07	****
88	width	C. elegans Adult	C. inopinata L3	20	20	400	6.62e-08	1.37e-07	****
88	width	C. elegans Adult	C. inopinata L4	20	20	366	7.28e-06	9.74e-06	****
88	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.47e-08	1.37e-07	****
88	width	C. elegans Dauer	C. elegans L1	20	20	312.5	0.002	0.003	**
88	width	C. elegans Dauer	C. elegans L2	20	20	47.5	3.65e-05	4.81e-05	****
88	width	C. elegans Dauer	C. elegans L3	20	20	0	5.95e-08	1.37e-07	****
88	width	C. elegans Dauer	C. elegans L4	20	20	0	6.5e-08	1.37e-07	****
88	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.56e-08	1.37e-07	****
88	width	C. elegans Dauer	C. inopinata Dauer	20	20	7	1.8e-07	2.92e-07	****
88	width	C. elegans Dauer	C. inopinata L1	20	20	263	0.088	0.094	ns
88	width	C. elegans Dauer	C. inopinata L2	20	20	90.5	0.003	0.004	**
88	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.54e-08	1.37e-07	****
88	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.39e-08	1.37e-07	****
88	width	C. elegans Dauer	C. tropicalis Dauer	20	20	151.5	0.191	0.2	ns
88	width	C. elegans L1	C. elegans L2	20	20	5	1.24e-07	2.13e-07	****
88	width	C. elegans L1	C. elegans L3	20	20	0	5.45e-08	1.37e-07	****
88	width	C. elegans L1	C. elegans L4	20	20	0	5.97e-08	1.37e-07	****
88	width	C. elegans L1	C. inopinata Adult	20	20	0	6.02e-08	1.37e-07	****
88	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	6.36e-08	1.37e-07	****
88	width	C. elegans L1	C. inopinata L1	20	20	105	0.009	0.01	*
88	width	C. elegans L1	C. inopinata L2	20	20	13	3.97e-07	6.34e-07	****
88	width	C. elegans L1	C. inopinata L3	20	20	0	6.01e-08	1.37e-07	****
88	width	C. elegans L1	C. inopinata L4	20	20	0	5.86e-08	1.37e-07	****
88	width	C. elegans L1	C. tropicalis Dauer	20	20	57	0.000104	0.000131	***
88	width	C. elegans L2	C. elegans L3	20	20	3	8.98e-08	1.72e-07	****
88	width	C. elegans L2	C. elegans L4	20	20	0	6.43e-08	1.37e-07	****
88	width	C. elegans L2	C. inopinata Adult	20	20	0	6.49e-08	1.37e-07	****
88	width	C. elegans L2	C. inopinata Dauer	20	20	49	4.34e-05	5.64e-05	****
88	width	C. elegans L2	C. inopinata L1	20	20	394	1.44e-07	2.43e-07	****
88	width	C. elegans L2	C. inopinata L2	20	20	233	0.377	0.381	ns
88	width	C. elegans L2	C. inopinata L3	20	20	6.5	1.69e-07	2.8e-07	****
88	width	C. elegans L2	C. inopinata L4	20	20	0	6.31e-08	1.37e-07	****
88	width	C. elegans L2	C. tropicalis Dauer	20	20	313.5	0.002	0.003	**
88	width	C. elegans L3	C. elegans L4	20	20	4	1.1e-07	1.96e-07	****
88	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.52e-08	1.37e-07	****
88	width	C. elegans L3	C. inopinata Dauer	20	20	298	0.008	0.009	**
88	width	C. elegans L3	C. inopinata L1	20	20	400	5.57e-08	1.37e-07	****
88	width	C. elegans L3	C. inopinata L2	20	20	368.5	5.03e-06	6.94e-06	****
88	width	C. elegans L3	C. inopinata L3	20	20	132.5	0.067	0.074	ns
88	width	C. elegans L3	C. inopinata L4	20	20	4	1.07e-07	1.95e-07	****
88	width	C. elegans L3	C. tropicalis Dauer	20	20	400	5.9e-08	1.37e-07	****
88	width	C. elegans L4	C. inopinata Adult	20	20	20.5	1.26e-06	1.93e-06	****
88	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.49e-08	1.37e-07	****
88	width	C. elegans L4	C. inopinata L1	20	20	400	6.1e-08	1.37e-07	****
88	width	C. elegans L4	C. inopinata L2	20	20	400	6.56e-08	1.37e-07	****
88	width	C. elegans L4	C. inopinata L3	20	20	367	6.4e-06	8.69e-06	****
88	width	C. elegans L4	C. inopinata L4	20	20	163.5	0.328	0.335	ns
88	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.46e-08	1.37e-07	****
